,domain,revenue,is_confidential,name,seller_id,seller_type,_merge
1026,autotrader.co.uk,,0,Autotrader,80b2de37185a33d55e0bb4d78e234a38,PUBLISHER,right_only
1027,linkedin.com,,0,Magnetic Internet Media Inc.,80b81133fd93421c23a9375816da6a31,PUBLISHER,right_only
1028,carambola.com,,0,Carambola Media Ltd,810cdb558dd7b17c12217629772b0a9e,PUBLISHER,right_only
1029,parabuenosaires.com,,0,parabuenosaires.com,8118eda0ad0e6ed9ae56bde09692670d,PUBLISHER,right_only
1030,marinetraffic.com,,0,MarineTraffic,81326d43744c3023be81ae0ddc19663e,PUBLISHER,right_only
1031,regie-ecommerce.fr,,0,Régie E-Commerce REC,813720f0b0ced23535b63173fba85ac2,PUBLISHER,right_only
1032,ikoncommunications.com.au,,0,Ikon Communications,8146e8822c6ebd9e6a00e06be4514dc3,PUBLISHER,right_only
1033,commonmedia.de,,0,CommonMedia GmbH,816a575b425fe165bbe8a83c53da4ba6,PUBLISHER,right_only
1034,thedailymash.co.uk,,0,Daily Mash,81b0bf0407000b57886e9546d438f06a,PUBLISHER,right_only
1035,publift.com,,0,Publift,81ef9afe6a01f1ff448144091a1682d7,PUBLISHER,right_only
1036,,,0,Student,8239eb571f7adb5a1aa83d8b597d564a,PUBLISHER,right_only
1037,clicksco.com,,0,Clicksco,829c93b4782c3985ea016bf8acf3b071,PUBLISHER,right_only
1038,dhow.com,,0,Medianet FZ LLC,829fac7703220d1e81344f9efe1c061a,PUBLISHER,right_only
1039,happening.media,,0,HAPPENING,82a796f38a4017635e637b24dfed3ba9,PUBLISHER,right_only
1040,aroundtheweb.co.uk,,0,STRUCTURE Netowork,82abcc604f4cfd422fa6a867d63ce15b,PUBLISHER,right_only
1041,thinkdigitalgroup.net,,0,ThinkDigital Group,82eb360e7ea3743eb3627ea02408d950,PUBLISHER,right_only
1042,cport.com,,0,CPort,831dc2a389facbf0943a945099f8df02,PUBLISHER,right_only
1043,nationalrail.co.uk,,0,National Rail,8326f336b8a1b805f2c83ef00a184242,PUBLISHER,right_only
1044,buytodayusetomorrow.com,,0,Buy Today Use Tomorrow,836791d9d5ea1438b173285cccc7471f,PUBLISHER,right_only
1045,theidealist.es,,0,The Idealist,8370ecb812009f5888d62db34aa41c30,PUBLISHER,right_only
1046,le11amienois.fr,,0,Le11amienois.fr,8382e077030fc2ff57f0777f55196003,PUBLISHER,right_only
1047,4shared.com,,0,New It Solutions,8395978b85e8a72e9f0decf25e2ef290,PUBLISHER,right_only
1048,sinembargo.mx,,0,Sin Embargo,83ac9f05e89ab56fed8141b1f0780831,PUBLISHER,right_only
1049,guiafitness.com,,0,guiafitness.com,83b03dd99ade8d3f9c7eab06c8ef5119,PUBLISHER,right_only
1050,lemonde.fr,,0,Le Monde,83bb6ee53517c1758e87e5d084f2244b,BOTH,right_only
1051,northstandchat.com,,0,Northstandchat,83c80b484ed004a6caee41edbdb59b4e,PUBLISHER,right_only
1052,astucesdefilles.com,,0,Droomedia,83cc845985c87ccc12ffd0912598a7b5,PUBLISHER,right_only
1053,seedtag.com,,0,SeedTag,83d15ef72d387a1e60e5a1399a2b0c03,BOTH,right_only
1054,whathouse.com,,0,WhatHouse,83ed01047dc3c9fade480af52670e55f,PUBLISHER,right_only
1055,sortirenprovence.com,,0,BROADCONTENT,8409df34d2a344d62d86eb763cc7f8fb,PUBLISHER,right_only
1056,thenewmediagroup.co,,0,New Media Group,8445cf2a261d5016660039a156d220f4,PUBLISHER,right_only
1057,Streetlife.com,,0,Street Life,8478455708b992262f7eb6bf53756431,PUBLISHER,right_only
1058,thehook.online,,0,The Hook Mag,849a2844b1f019d5d55668300422a0a9,PUBLISHER,right_only
1059,bien-malin.com,,0,tlegrand,84d0c6cc8fcdfff09f6c780ee57e8fe7,PUBLISHER,right_only
1060,dagens.dk,,0,Media Group Denmark,84d740a9ecf5cee1aa930248b45ba495,PUBLISHER,right_only
1061,msn.com,8243.944810000074,0,AOL / MSN Italia,84d8530ea3490d41bbe42032b627e6e4,PUBLISHER,both
1062,aidersonprochain.com,,0,Aider Son Prochain,84de0196adf8bb3e21904f18df8fd5fb,PUBLISHER,right_only
1063,espritsciencemetaphysiques.com,,0,Esprit Science Métaphysiques,84ec47886ceb8e2ebb9f6495e009cb27,PUBLISHER,right_only
1064,facilisimo.com,,0,Facilisimo,84edb922c0e8653261d051041a90c464,PUBLISHER,right_only
1065,nativious.timeonegroup.com,,0,Exports_Nativious,850d43056ac3353cdfab530725cd167a,BOTH,right_only
1066,cinefilos.it,,0,Netvision Entertainment,85151e5d0e2d07c9a8bf8eff12e090aa,PUBLISHER,right_only
1067,planet.fr,,0,Planet SA,853dd746b4315e8d00ec0d08ea86fa00,PUBLISHER,right_only
1068,thememo.com,,0,The memo,855ca98e26495afa52d64a539448af18,PUBLISHER,right_only
1069,losimpuestos.com.mx,,0,losimpuestos.com.mx,859698001f5126421f7fc8ec4f8c58cd,PUBLISHER,right_only
1070,insydodubai.com,,0,insydodubai.com,8598d64c3c9b08c0e910917b3c4fa8fe,PUBLISHER,right_only
1071,dinero.com,,0,Grupo Imagen - Dinero,85b8d3e085415e818901eea2f64319dc,PUBLISHER,right_only
1072,aficia.info,,0,aficia,862177841b8f822fab161f37724f6b15,PUBLISHER,right_only
1073,adsparc.com,,0,AdSparc,864c0b402f789306860da30ae55c0f16,PUBLISHER,right_only
1074,cortaporlosano.com,,0,Corta por lo sano,8652f7697601b868d880093e96288f83,PUBLISHER,right_only
1075,getfeeder.com,,0,Feeder,866c00a2c1ac80f20e88a9a2c0300129,PUBLISHER,right_only
1076,google.com,8885.180170000034,0,Export_DBM,86f915431bee8112a3b6c97cca0c65da,PUBLISHER,both
1077,ealan.work,,0,Ealan.Work,8729d66c10633e1816202240ed0ca4bd,PUBLISHER,right_only
1078,eldestapeweb.com,,0,El Destape Web,874cabd940c97d4584492ab2868970d9,PUBLISHER,right_only
1079,slate.fr,,0,Slate,8760a51ee973e9b8feb087c92ee111c0,PUBLISHER,right_only
1080,swiper.fr,,0,Swiper,876efbb1a157f08008ce4f9cb3ebade1,PUBLISHER,right_only
1081,hadoq.com,,0,Hadoq,877752f63e8b751a6523f824bf735ff8,PUBLISHER,right_only
1082,scroll.in,,0,Scroll,8789bf6b296125ecf62502b6abe71f6a,PUBLISHER,right_only
1083,solucioneswindroid.es,,0,solucioneswindroid.es,879e22f6aa116902bb3dfe934e84c3e4,PUBLISHER,right_only
1084,bullitthd.com,,0,Gang Of 4 Productions.com,87a83520e9f3f5d0d7ddc40f53cefef8,PUBLISHER,right_only
1085,rp-online.de,,0,RP Digital GmbH,87ae08d47cac5f7781871c7069100264,PUBLISHER,right_only
1086,refinery89.com,,0,Refinery89 [HB],87c21b10199c379ba530b3522d1c7d95,INTERMEDIARY,right_only
1087,quizz.biz,,0,Ouvrard,87e254479f7c89264edecbe567394b18,PUBLISHER,right_only
1088,jingamedia.com,,0,Jinga Media,87ff50b99d5b86754cbf7332e801c514,PUBLISHER,right_only
1089,planetmedia.fr,,0,Planet Advertising,8810fa77768f3454a5b94c3f0dd94ea1,PUBLISHER,right_only
1090,wheresthematch.com,,0,WherestheMatch Ltd,8825dd1076699295a86152131517028b,PUBLISHER,right_only
1091,yeferson.net,,0,LEL,884dedbd5bbcd37133babdc4c035e370,PUBLISHER,right_only
1092,mosfa91.blogspot.com,,0,st,888dce0aff7cb59d80d2376ff23e8de7,PUBLISHER,right_only
1093,ambientebio.it,,0,AmbienteBio,88aa8dd2b728f55b8c5aa3a1e85779e9,PUBLISHER,right_only
1094,easyavvisi.com,,0,Blasa Gaetano,88ca1ffb6ea0f16d9ea76c4780a3dc0c,PUBLISHER,right_only
1095,filmeonline2016.biz,,0,none,88db737de18a96f4d5172de0b2f1721e,PUBLISHER,right_only
1096,mobilelikez.com,,0,Mobilelikez,8908aa42024e97911be12e27e0f84612,PUBLISHER,right_only
1097,cyclismactu.net,,0,Swar Agency,8972f532c589697b8b1d5e9bc61e0812,PUBLISHER,right_only
1098,wordpress.com,,0,Wordpress,898fc1202d7e525263488c125d35c8ef,PUBLISHER,right_only
1099,automatad.com,,0,Automatad,8998af15672720bc61fa516986a38d9c,PUBLISHER,right_only
1100,datasport.it,,0,Moving Content Srl,89b64517a3473768f15cea15a14cfcfc,PUBLISHER,right_only
1101,altrincham.today,,0,Hyperlocal Today,89c5e7f029cf958937b74050e7ce1bb9,PUBLISHER,right_only
1102,mann.tv,,0,WASD Media GmbH,8a0c4b04d338a7c966fb28e42dbe2245,PUBLISHER,right_only
1103,actu.fr,,0,Actu.fr [actu.fr],8a0d4c56e36708dfc4faa251e08688cb,PUBLISHER,right_only
1104,facebook.com,,0,facebook,8a22aecaec4fd57a14df739635c435fd,PUBLISHER,right_only
1105,voxcatch.fr,,0,Voxcatch,8a3080b064f7825f60be0191ccefe1c8,PUBLISHER,right_only
1106,retailmenot.com,,0,RetailMeNot France,8a79c23f5402c057fa20d2909e90c214,PUBLISHER,right_only
1107,megalindas.com,,0,Javier Chirinos,8aa07a62d7a6dbdf94fc5b315e53641f,PUBLISHER,right_only
1108,beatsmedia.com,,0,Beats Media,8aa67d570dd5b667e0d2cf89b544932c,PUBLISHER,right_only
1109,scambieuropei.info,,0,Scambieuropei SNC,8abb3b59d31f47d6d31b87ac6c6096a6,PUBLISHER,right_only
1110,gener8ads.com,,0,Gener8 Ads,8ae4f8ed043f913673639fddd0adc838,PUBLISHER,right_only
1111,alishagames.com,,0,Blogger and Games,8af720148101f4445c39f353ff469423,PUBLISHER,right_only
1112,rtl2.de,,0,EL CARTEL MEDIA GmbH & Co. KG,8b15b71f4b464b2ec0ab69df7977d5fa,PUBLISHER,right_only
1113,,,0,TheGayUK.com Ltd,8b1c954c634ef80d01fb247914cb0db6,PUBLISHER,right_only
1114,sarmady.net,,0,Sarmady,8b61d12456d8061406ac484435d45d7f,PUBLISHER,right_only
1115,syndigate.com,,0,Syndigate,8b67c79f0c38fe23a6d8953eb3816136,PUBLISHER,right_only
1116,test123.com,,0,Test,8b7c28fdd8600973aa1f03fef2ccde56,PUBLISHER,right_only
1117,mondadori.fr,,0,Mondadori,8b8af518fafce736022037bc86b12ae9,PUBLISHER,right_only
1118,malaysiakini.com,,0,Malaysiakini [MKINI DOTCOM SDN BHD],8b911db29776c8397ef98c0885bf87af,PUBLISHER,right_only
1119,ingyenesjatek.hu,,0,Ingyenesjatek,8b9a5875c4119a2adb889cbf4c957810,PUBLISHER,right_only
1120,tvanime.org,,0,tvanime,8bef32a428a253d8f938a20ecf182992,PUBLISHER,right_only
1121,lopinion.fr,,0,BEY MEDIAS,8c050a49e2834f18afda2868420494a4,PUBLISHER,right_only
1122,grupogodo.com,,0,Grupo Godó,8c0525ebb467c47507c2dd0b7b63ae8a,PUBLISHER,right_only
1123,oxom.com,,0,oxom,8c0c59d89f180168ca4fffc8160fc195,PUBLISHER,right_only
1124,quizzyus.com,,0,MMEnt,8c3e563707e03d2ee128c5ec7d4dbb6c,PUBLISHER,right_only
1125,delosbooks.it,,0,Delos Network,8c88dffb57d826e848154717820311b6,PUBLISHER,right_only
1126,natgeo.nikkeibp.co.jp,,0,National Geographic Japan,8cbc053502cb3251b2f2161b96a36b68,PUBLISHER,right_only
1127,sontlive.com,,0,Traffic MNGR,8cd77284e28d201854da0a85ab108cbe,PUBLISHER,right_only
1128,uk.match.com,,0,Match.com,8d2ba2ebed3696b98ba647623d912387,PUBLISHER,right_only
1129,test.com,,0,TEST - EMAIL,8d2c55eb74997d56a5b51daa1d6feefa,PUBLISHER,right_only
1130,playwire.com,,0,Play Wire Media,8d4336c4d216dfda329a0d897fbec4ef,PUBLISHER,right_only
1131,itsrap.de,,0,ItsRap.de,8d454f77991d935353fc9e2d1692c1c9,PUBLISHER,right_only
1132,theplacetobid.fr,,0,ThePlaceToBid,8d61fb793b1ec2713f5152451d7e11fa,BOTH,right_only
1133,drivearabia.com,,0,Bayt DriveArabia,8db9416828307356e7b043f3f65c2737,PUBLISHER,right_only
1134,critica.com.pa,,0,critica.com.pa,8dbb00117c2fa059c0bb9f5c3daa9a55,PUBLISHER,right_only
1135,unwetterzentrale.de,,0,netpoint media gmbh,8dbe2af9a8dc5b435087021f7a47faf5,PUBLISHER,right_only
1136,20minutos.es,,0,NSTEPA,8dcbddbddcf267798a96eb346986427f,PUBLISHER,right_only
1137,laz.mx,,0,laz.mx,8dd76e85013172156d55478003561ab9,PUBLISHER,right_only
1138,toutsurmesfinances.com,,0,Tout sur mes finances,8e24a7491874eea3488110187a774633,PUBLISHER,right_only
1139,laregion.es,,0,La Región,8e3c3dc1ea73205fa46aef3ce8f2b3c9,PUBLISHER,right_only
1140,yoump4.com,,0,Vortak,8eb4a36ff466b3043e6efedd18a3e846,PUBLISHER,right_only
1141,rtbf.be,,0,RTBF.be,8ee7c78700b3b21d5658cac3c7ccb308,PUBLISHER,right_only
1142,entertainweb.de,,0,Mairdumont Netletix GmbH,8f040a901a0e2107811bb7714c3cb8f9,PUBLISHER,right_only
1143,cimacast.com,,0,Cimacast,8f1897d5d52382d8090026dde853fe92,PUBLISHER,right_only
1144,facebook.com,,0,facebook,8f95eb9b01dbcdcc8d87f4a6517dc470,PUBLISHER,right_only
1145,trt.net.tr,,0,TRT,8fa7565a29a4338f77bdb38f8776bf0c,PUBLISHER,right_only
1146,adyoulike.com,,0,Adyoulike,8fc89dfeb2ba98c1efb7a3f465c6f60b,PUBLISHER,right_only
1147,pch.com,,0,Publishers Clearing House,8fd3c5c8f5c7f339a55cd8cab197ea13,PUBLISHER,right_only
1148,googlegape.com,,0,M3N IT Solutions,90062c08efb3dd287ef524e49f5e5ad0,PUBLISHER,right_only
1149,elcomercio.pe,,0,elcomercio.pe,903694ccbbdb007ed08fffc60ea68214,PUBLISHER,right_only
1150,corp.playtem.com,,0,PLAYTEM,9051b6f8cae3de4cd38c903b1fe750a0,PUBLISHER,right_only
1151,4shared.com,,0,New It Solutions,905ad1c148641c974d0f3720ba634c9e,PUBLISHER,right_only
1152,payet-consulting.com,,0,PAYET CONSULTING,90661be436850dfee651844f171e935a,PUBLISHER,right_only
1153,,,0,SocialDigest.Net,9078e2a6e5c6dba71d8c2df339ef4bc0,PUBLISHER,right_only
1154,zazoom.it,,0,ZaZoom,90792477b020fd40b26c5a365c7db970,PUBLISHER,right_only
1155,timesmovie.cf,,0,TimesMovie,909c22c261b90382122ecc036c8add2e,PUBLISHER,right_only
1156,begeeknews.com,,0,BeGeekNews,909f6f372a71bda3bfc816eafa1f6c64,PUBLISHER,right_only
1157,triamax.com,,0,triamax.com,90bd22ab08438028a5463e60c3bbe2cd,PUBLISHER,right_only
1158,supereroi-news.com,,0,SuperEroiNews,90f58ee843a85cc2ad2147baf7bf72da,PUBLISHER,right_only
1159,brightstarpublishing.weebly.com,,0,Bright Star Publishing,911f0486a72ee4b724765c5779d271a3,PUBLISHER,right_only
1160,,,0,lri,912ac09f5fd6ad92ae301bce8b581f8c,PUBLISHER,right_only
1161,topautop.com,,0,Topautop,9160dea150c2b4490854386e4dfc5891,PUBLISHER,right_only
1162,eltimes.cl,,0,eltimes.cl,916f24c5cfcf9076f8ef11c66ee8d0de,PUBLISHER,right_only
1163,cyclonefanatic.com,,0,Fusion Farm,91bb42f4b8889e801d0302e18df38130,PUBLISHER,right_only
1164,pokemongo-france.com,,0,One Media,91c02bd643cfe78bbd1726b10f7aea85,PUBLISHER,right_only
1165,lamoreperlamusica.blogspot.it,,0,privato (l'amore per la musica),91e19056a23603b85c956365b8b8a7ed,PUBLISHER,right_only
1166,cocinadelirante.com,,0,cocinadelirante.com,91e1bd33eb6b6f8287fdf4efd14b8a8d,PUBLISHER,right_only
1167,yop.com,,0,TEST,91f244d3c08a876993522a5ce900144b,PUBLISHER,right_only
1168,uestadisticas.cl,,0,uestadisticas.cl,91f983bbe00a7b1a92abfe8d577ae0ac,PUBLISHER,right_only
1169,calciatoribrutti.com,,0,CalciatoriBrutti,91fee5854283618471c62ef6ace11e32,PUBLISHER,right_only
1170,bigodino.it,,0,Netaddiction,921c9a5d33979d814dbff49ea3e263ed,PUBLISHER,right_only
1171,seresponsable.com,,0,seresponsable.com,92211d88757b1d8a6616a911fa04770a,PUBLISHER,right_only
1172,pcworld.es,,0,pcworld.es,926cb00c35732e503b555b2b106e032c,PUBLISHER,right_only
1173,getintent.com,,0,EXT GetIntent,928e798f26550bf1d9aeb7b4023c01a1,PUBLISHER,right_only
1174,gregerg.com,,0,gfdgdf,92a31acde96dba2299a9f15d8e7bb55e,PUBLISHER,right_only
1175,honestjohn.co.uk,,0,Honest John [HB],92d01a50a120b32767b3f1f26a37b198,PUBLISHER,right_only
1176,mojomobi.com,,0,MojoMobi,92d548faf8b95469e7a2f6f10512e697,INTERMEDIARY,right_only
1177,ocelot.studio,,0,Ocelot,92d97c2932678546888e9bb32c1d23b6,PUBLISHER,right_only
1178,familiesonline.co.uk,,0,Lifecycle Marketing,931a081c773e038b2b03c599f31f9c32,PUBLISHER,right_only
1179,musicmundial.com,,0,musicmundial.com,931c00a682897642026425c41d82b14e,PUBLISHER,right_only
1180,deperu.com,,0,deperu.com,9336ed8a4fafce861d5738135d558bd5,PUBLISHER,right_only
1181,puntarellarossa.it,,0,PuntarellaRossa,934ed2cc490cb32cf738ee5c4c0a177d,PUBLISHER,right_only
1182,,,0,Livbit,9351fc6f6b179635938f1541f80b64dc,PUBLISHER,right_only
1183,data-storming.com,,0,DataStorming,9354fe73d77115b6ccdd9849b34d4281,PUBLISHER,right_only
1184,kirjastus.ee,,0,Ajakirjade Kirjastus AS,937e8ae79638b723dec5cd446e9548b1,PUBLISHER,right_only
1185,,,0,Centaur Media,938afddb106cb60d4d7a0b971a66d73c,PUBLISHER,right_only
1186,pariskop.fr,,0,Pariskop.fr,93a4b9377b8803edb881fd369332d2b9,PUBLISHER,right_only
1187,ledirect.fr,,0,LEDIRECT,93c3bea3730c2e81856bf8908464d84d,PUBLISHER,right_only
1188,infinety.hu,,0,Infinety Group,93e99146fcad21655e32abbd0ca101ba,PUBLISHER,right_only
1189,biznakenya.com,,0,Bizna,9400b328c7b6ee5d171e593b6eeb46ae,PUBLISHER,right_only
1190,booska-p.com,,0,BOOSKAP,940325734ea86168b9761d3d77d63c79,PUBLISHER,right_only
1191,campingchile.cl,,0,campingchile.cl,9426fd93ea7b640c7ee13f71c89cc6bf,PUBLISHER,right_only
1192,digitalaccess.me,,0,Digital Access,94690695cbf32da313ceb380db581e68,PUBLISHER,right_only
1193,icy-veins.com,,0,icy-veins.com [Icy Veins],946e413d5b96bf7cfdbc7a09e09700f1,PUBLISHER,right_only
1194,coolmaniac.me,,0,Coolmaniac,947e06128e0e1f43632358da8a9016b2,PUBLISHER,right_only
1195,timeonbd.com,,0,lmbintu,94a2bcde927b30b277b9f1cf364e69f5,PUBLISHER,right_only
1196,bmj.com,,0,BMJ,94e4226ec9d02b0d77c1a99e4c42b499,PUBLISHER,right_only
1197,techradar.com,353.63987000000003,0,FutureNet,94e98cb1fb8e7a36466c1426cad4d720,PUBLISHER,both
1198,upsu.net,,0,Portsmouth Students' Union Trading Ltd,94f3136d242de62efe7b903ace56b151,PUBLISHER,right_only
1199,demotivateur.fr,,0,Demotivateur,950a222706c7fc2cad7b719a9a2d4cbe,PUBLISHER,right_only
1200,potins.net,,0,Eborealis,9536e9c1984ae4396784f72c8a6844fe,PUBLISHER,right_only
1201,loteriasdemexico.com,,0,Embi Media,9542f0a54ea5ec56d0549e351da5b81e,INTERMEDIARY,right_only
1202,btc-dream.com,,0,Btc Dream,9550e627ddfa347a860ce8282592ac34,PUBLISHER,right_only
1203,CortexMG.com,,0,CortexMG,958d548370d0b3f2aa3afbf1ca6637a9,PUBLISHER,right_only
1204,nouveautes-tele.com,,0,Nouveautés Télés,95b48b8947dc55ac5c438df6708af0ea,PUBLISHER,right_only
1205,a-0.website,,0,A-0,95fbe2046043f67309e3bdd7673cf688,PUBLISHER,right_only
1206,datingcoquin.ga,,0,hsarah,960fe10a98f96f52016f3764a05ddda8,PUBLISHER,right_only
1207,bitcoin-faucet.eu,,0,Bitcoin-Cloud,968ec4829798cfb869880351d1f2957c,PUBLISHER,right_only
1208,nicedayproductions.com,,0,Nice Day Productions Ltd,96a0ef66df2286dd76a2a4bfa4566e53,PUBLISHER,right_only
1209,egehaber.com,,0,Ege Haber,96b8909a132e2f924e07a43dee118bd8,PUBLISHER,right_only
1210,adtelligent.com,,0,Adtelligent,96e0920afe7a10ab53257756131ead81,INTERMEDIARY,right_only
1211,pulpix.com,,0,Pulpix,9733f3c4850c4361b0d8a19583e6643c,PUBLISHER,right_only
1212,toutelactualite.net,,0,Fahloune hafid,97600c0c7bc9ff7bf047e37312f620e0,PUBLISHER,right_only
1213,adyoulike.com,,0,Test,97c6451a5b81ecf20c9c42fc0188f671,PUBLISHER,right_only
1214,sukhstar.com,,0,Sukh Enterprises,9810bb668cd795036505e9f5928d7525,PUBLISHER,right_only
1215,boxing-social.com,,0,Chalk Global-Boxing social- [HB],986352fbb6756d3772bc2528e1e6d2de,PUBLISHER,right_only
1216,euronews.com,,0,Euronews,987c61e39dea1d0c2cce7caef365a7ba,PUBLISHER,right_only
1217,vinted.fr,,0,Vinted,9889e7627b33e0514c73aa8dd01bf483,PUBLISHER,right_only
1218,djoffice.in,,0,djoffice.in,989d555ef708e1269144a6c6a8fac7cf,PUBLISHER,right_only
1219,geekcn.info,,0,Curcio Rosario,98e21e9e1c5c163f010fe47b6e3f826e,PUBLISHER,right_only
1220,telegraph.co.uk,,0,Telegraph,9920f84c7559a72327efc3c8bef1ca24,PUBLISHER,right_only
1221,comparepanda.co.uk,,0,Compare Panda UK,9924765823b4eeb3e15901d84362f6b7,PUBLISHER,right_only
1222,wuv.de,,0,Verlag Werben & Verkaufen GmbH,9955b1396e6bf8ca1b105c42aca23c2e,PUBLISHER,right_only
1223,shmoop.com,,0,Shmoop University,995adfe11ea3490b5db8dd4fecd59727,PUBLISHER,right_only
1224,nanointeractive.com,,0,Nanointeractive,9a19bf59a89b98274a6c27fef1ec065d,PUBLISHER,right_only
1225,mochilabrasil.uol.com.br,,0,mochilabrasil.uol.com.br,9a1b9b5196638bebaec1b059f1f9aaa3,PUBLISHER,right_only
1226,,,0,pirlo_29,9a3be6322822730df1fb1448c5933577,PUBLISHER,right_only
1227,geny.com,,0,NJJ PROJECT TWELVE,9a852783df12ee4bf176e502c8b877d3,PUBLISHER,right_only
1228,1plus1.ua,,0,1+1 Media,9ae0474e663882ebcadb7dea16c2eb83,PUBLISHER,right_only
1229,docomodigital.com,,0,DOCOMO Digital GmbH,9ae755513e4fd033af5e55c223ad76d5,PUBLISHER,right_only
1230,cours-examens.org,,0,"Cours, examens et exercices gratuits et corrigés",9b01ebdfd83d30214e21625a767c5988,PUBLISHER,right_only
1231,antenne.de,,0,SpotCom GmbH & Co. KG,9b4a4f88e4356bac31840e9d8e361157,PUBLISHER,right_only
1232,iron-bru.co.uk,,0,Iron-bru,9b649492ab22e4f3210939bb8a8d4598,PUBLISHER,right_only
1233,adyoulike.com,,0,Adyoulike,9ba143b9e7565b75b48c4074d50b1e7d,PUBLISHER,right_only
1234,businessfinancemag.weebly.com,,0,Herrera,9bf3a39032c438186c12d68bc62045cd,PUBLISHER,right_only
1235,reverso.net,,0,Softissimo - Reverso,9c2cd484274bc1f653e6400c0e50f4e5,PUBLISHER,right_only
1236,semags.de,,0,Insight Image,9c45eb69e7a8c251ea428e7066d12fee,PUBLISHER,right_only
1237,totallychaos.com,,0,Nitronet Media Limited,9c486da81519e063d0425b95b8997b52,PUBLISHER,right_only
1238,elgrupoinformatico.com,,0,Grupoinformatico.com,9c60716adb1214270c2ccda35a57cfdb,PUBLISHER,right_only
1239,hellomagazine.com,,0,Hello Magazine,9c62cb006196a98d2146cc157e0cad4d,PUBLISHER,right_only
1240,teleshow.paraguay.com,,0,http://teleshow.paraguay.com/,9c7233da08265df6f7a9e0ccb64c7cb0,PUBLISHER,right_only
1241,ghanasoccernet.com,,0,Ghana SoccerNet,9c75c60b802b50fa4c03cdca1599e10c,PUBLISHER,right_only
1242,emuparadise.me,,0,EmuParadise,9c808fb86a17ae4c2b3fbd64eee53b6e,PUBLISHER,right_only
1243,letsjoin.com,,0,LetsJoin,9c8237931b9de3918f33a7dd501c2c94,PUBLISHER,right_only
1244,nyheter24.se,,0,Nyheter24,9c872edd650b2df28d74f7b49225cf15,PUBLISHER,right_only
1245,radiotimes.com,,0,Immediate Media,9c9c1c99793c73463e643f9e07ba336c,PUBLISHER,right_only
1246,dazedmedia.com,,0,Dazed Media,9ca0e8c72ab352494c4e24b4c7ccc59e,PUBLISHER,right_only
1247,tv2.hu,,0,TV2 Média Csoport,9cc9567d27aba1940b744663808a4baa,PUBLISHER,right_only
1248,,,0,Potential Investments,9cd22356fc16d9debe1880522464427f,PUBLISHER,right_only
1249,mistermovie.it,,0,Mister Movie,9cd698d12dfffe195771322a588fef4c,PUBLISHER,right_only
1250,it.publy.net,,0,Publy,9cdb4577e7fb69268f58079ecbec37b2,PUBLISHER,right_only
1251,adstasher.com,,0,Mauro SavoSardaro,9d4749065df730b4ea939bf89480556f,PUBLISHER,right_only
1252,click.iq,,0,Click Iraq,9d72bc99d4bea862540ff9fb53f5cbbe,PUBLISHER,right_only
1253,angora.me,,0,AngoraSpace,9d7d336ae6e6f98f5cd085934fad8473,PUBLISHER,right_only
1254,adlive.io,,0,Adlive,9d83459d13bccdc8fe026f54eb25ed87,PUBLISHER,right_only
1255,top10remedioscaseros.com,,0,Top10 remedios caseros,9ddd737f33a7ecf80a8254d04d689211,PUBLISHER,right_only
1256,cineavatar.it,,0,CineAvatar,9de83d958da8236751e0c9a938471021,PUBLISHER,right_only
1257,marqueemultimediagroup.com,,0,Marquee Multimedia Group,9deecdf549da548f3c8e992e8612bf13,PUBLISHER,right_only
1258,letribunaldunet.fr,,0,SF MEDIA,9e0fa72cf2bd643fa4e114ec43a67387,PUBLISHER,right_only
1259,instyle.mx,,0,Expansion -  instyle.mx,9e39057b39bc7476bb6a845f1388a8f2,PUBLISHER,right_only
1260,greatlakesunited.com,,0,Great Lakes United,9e426b04b93af1f2152b15cc3bf93b65,PUBLISHER,right_only
1261,thatgrapejuice.net,,0,ThatGrapeJuice.net,9e619c188ad59bd61fab5f50551a5acd,PUBLISHER,right_only
1262,m.haberturk.com,,0,Ciner Medya,9e80f3b21a5bac4ab0b19beea45706fe,PUBLISHER,right_only
1263,horsespot.de,,0,Define Media GmbH,9efebe6681362976210407c7b2bb82c8,PUBLISHER,right_only
1264,india.com,,0,Affinity- APAC,9f14a0ea05b1772110f4b8707d1c2f07,PUBLISHER,right_only
1265,poteaux-carres.com,,0,POTEAUX CARRES,9f17f4c83f2d835ca5873d2f26990e7a,PUBLISHER,right_only
1266,represent.rs,,0,RS - Represent,9f50773a1596542c8607f8153748f3a6,PUBLISHER,right_only
1267,kentonline.co.uk,,0,KM Group,9f7652ff07a9072704100c90fa454b9c,PUBLISHER,right_only
1268,ivid.it,,0,lvid,9f7f9cb3f0d08f20b263ff4548162af6,PUBLISHER,right_only
1269,salary.com,,0,Salary.com,9fc113620eedd2ef65fd0824b4d11a5b,PUBLISHER,right_only
1270,brunellalongo.co.uk,,0,Open Data Assurance by B Longo,9fd635adf1125bb28a43df78655a88e1,PUBLISHER,right_only
1271,okdiario.com,,0,OKDiario,9fe35012127cd8698074010ecde6b50c,PUBLISHER,right_only
1272,happybirthdates.com,,0,proDmedia Ltd,9feb28af0727ccac301eb84158f9c1d9,PUBLISHER,right_only
1273,qosmik.com,,0,Qosmik,a0161b656f28cb2b88a857f2bf02e86e,PUBLISHER,right_only
